CAS #,substance name,plant name,temperature,compartment,"half life
[day]",target class,chemical class,plant class,compartment class,cold storage
55335-06-3,triclopyr,sugar maple,20,leaf,1.7,herbicide,pyridinecarboxylic acid,forest trees,crop surface,
55335-06-3,triclopyr,turfgrass,16.6,leaf,17.77,herbicide,pyridinecarboxylic acid,ornamentals,crop surface,
41814-78-2,tricyclazole,rice,20.8,total,7.67,fungicide,triazolobenzothiazole,cereals,n/a,
41814-78-2,tricyclazole,rice,20.8,total,7.7,fungicide,triazolobenzothiazole,cereals,n/a,
41814-78-2,tricyclazole,rice,20.8,leaf,14,fungicide,triazolobenzothiazole,cereals,crop surface,
141517-21-7,trifloxystrobin,chilli,24.3,fruit,1.58,fungicide,strobilurin,vegetables,crop (interior),
141517-21-7,trifloxystrobin,chilli,24.3,fruit,1.81,fungicide,strobilurin,vegetables,crop (interior),
141517-21-7,trifloxystrobin,grape,23,fruit,6.4,fungicide,strobilurin,fruits,crop (interior),
141517-21-7,trifloxystrobin,grape,23,fruit,11.95,fungicide,strobilurin,fruits,crop (interior),
64628-44-0,triflumuron,pear,22.4,fruit,32,insecticide,benzoylurea,fruits,crop (interior),
64628-44-0,triflumuron,pear,22.4,fruit,39,insecticide,benzoylurea,fruits,crop (interior),
64628-44-0,triflumuron,pear,22.4,fruit,46,insecticide,benzoylurea,fruits,crop (interior),
64628-44-0,triflumuron,pear,0,fruit,70,insecticide,benzoylurea,fruits,crop (interior),x
64628-44-0,triflumuron,pear,0,fruit,77,insecticide,benzoylurea,fruits,crop (interior),x
64628-44-0,triflumuron,pear,0,fruit,84,insecticide,benzoylurea,fruits,crop (interior),x
64628-44-0,triflumuron,pepper fruit,20.5,fruit,2.06,insecticide,benzoylurea,vegetables,crop (interior),
64628-44-0,triflumuron,pepper fruit,20.5,fruit,7.22,insecticide,benzoylurea,vegetables,crop (interior),
64628-44-0,triflumuron,zucchini,15.9,fruit,2.96,insecticide,benzoylurea,vegetables,crop (interior),
1582-09-8,trifluralin,carrot,17.1,root,9.37,herbicide,dinitroaniline,root crops,root,
1582-09-8,trifluralin,carrot,17.1,root,9.63,herbicide,dinitroaniline,root crops,root,
1582-09-8,trifluralin,carrot,17.1,root,9.76,herbicide,dinitroaniline,root crops,root,
1582-09-8,trifluralin,carrot,17.1,root,10.05,herbicide,dinitroaniline,root crops,root,
1582-09-8,trifluralin,grape,23,fruit,0.66,herbicide,dinitroaniline,fruits,crop (interior),
1582-09-8,trifluralin,grape,23,fruit,0.97,herbicide,dinitroaniline,fruits,crop (interior),
1582-09-8,trifluralin,ryegrass,17.9,total,1.29,herbicide,dinitroaniline,weeds,n/a,
1582-09-8,trifluralin,ryegrass,17.9,total,1.56,herbicide,dinitroaniline,weeds,n/a,
135990-29-3,triflusulfuron,corn chamomile,17.9,leaf,3.33,herbicide,sulfonylurea,weeds,crop surface,
135990-29-3,triflusulfuron,Persian speedwell,20,leaf,2.54,herbicide,sulfonylurea,ornamentals,crop surface,
135990-29-3,triflusulfuron,rapeseed,17.1,leaf,1.5,herbicide,sulfonylurea,vegetables,crop surface,
135990-29-3,triflusulfuron,sugar beet,17.9,leaf,0.04,herbicide,sulfonylurea,root crops,crop surface,
135990-29-3,triflusulfuron,white goosefoot,20,leaf,0.29,herbicide,sulfonylurea,weeds,crop surface,
26644-46-2,triforine,barley,17.9,straw,2,fungicide,piperazine,cereals,crop surface,
26644-46-2,triforine,barley,17.9,straw,3,fungicide,piperazine,cereals,crop surface,
26644-46-2,triforine,barley,17.9,straw,6,fungicide,piperazine,cereals,crop surface,
26644-46-2,triforine,barley,17.9,straw,9,fungicide,piperazine,cereals,crop surface,
